,OBJECTID,CODE,NAME,DESIG_DATE,HOTLINK,STAT_AREA,SHAPE_Leng_left,Shape_Length_left,Shape_Area_left,index_right,FID_1,CSREF,STATUS,CS_TYPE,STARTDATE,ENDDATE,ORG_NAME,DURATION,TOTVAL,GROSSAR,SUM_GIS_HA,AVGANNCOST,TOTVAL_NO,APP_YEAR,MAG_CS_TYP,SHAPE_Leng_right,Shape_Le_1,Shape_Length_right,Shape_Area_right,END_YEAR,AREA_CLIP
0,1,11,East Devon,Sep-63,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/east-devon-aonb,269.13,135262.88328676525,135262.88328676525,269134222.8429675,748,13020,645139,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,PA & ME STRAWBRIDGE,5,38590.45,21.26,33.250506738,7718.089999999999,38590.45,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",5551.61740659,5551.61740659,5551.6174065895575,332505.06738036714,2023,0.33250506738036717
0,1,11,East Devon,Sep-63,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/east-devon-aonb,269.13,135262.88328676525,135262.88328676525,269134222.8429675,3591,840,146161,Agreement Live,Mid Tier,01-01-2016 00:00:00,31-12-2020 00:00:00,P J & S A GLANVILL,5,95053.31,349.31,51.9294100069,19010.662,95053.31,2015,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",10652.2696975,3457.11742022,3457.117420224204,147594.86374256134,2020,0.14759486374256137
0,1,11,East Devon,Sep-63,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/east-devon-aonb,269.13,135262.88328676525,135262.88328676525,269134222.8429675,3594,5577,487324,Agreement Live,Higher Tier,01-01-2018 00:00:00,31-12-2022 00:00:00,Clinton Devon Estates,5,477081,4738.4,1154.34697293,95416.2,477081.0,2017,COUNTRYSIDE STEWARDSHIP (Higher Tier),200601.966497,73698.910313,73698.91031296765,4040983.368232598,2022,4.040983368232595
0,1,11,East Devon,Sep-63,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/east-devon-aonb,269.13,135262.88328676525,135262.88328676525,269134222.8429675,532,6239,491313,Agreement Live,Mid Tier,01-01-2018 00:00:00,31-12-2022 00:00:00,CLINTON DEVON FARMS PARTNERSHIP,5,989925.8,5656.7,932.119137316,197985.16,989925.8,2017,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",116409.154871,116409.154588,116409.15458771995,9321191.436549177,2022,9.321191436549176
0,1,11,East Devon,Sep-63,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/east-devon-aonb,269.13,135262.88328676525,135262.88328676525,269134222.8429675,418,493,109583,Agreement Live,Mid Tier,01-01-2016 00:00:00,31-12-2020 00:00:00,"SMITH & SONS, A J",5,75046.13,418.4,103.289214631,15009.226,75046.13,2015,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",16503.409147,16503.40934,16503.409340016755,1032892.1477384781,2020,1.0328921477384787
0,1,11,East Devon,Sep-63,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/east-devon-aonb,269.13,135262.88328676525,135262.88328676525,269134222.8429675,761,13132,645316,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,"GC, AP & Mrs BI Sage",5,28204.85,162.8,54.6646885133,5640.969999999999,28204.85,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",7936.46821671,7936.46821671,7936.468216712527,546646.8851326071,2023,0.5466468851326071
0,1,11,East Devon,Sep-63,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/east-devon-aonb,269.13,135262.88328676525,135262.88328676525,269134222.8429675,545,6629,493093,Agreement Live,Mid Tier,01-01-2018 00:00:00,31-12-2022 00:00:00,R M & S J MIDDLETON,5,56167.15,49.46,20.8902293937,11233.43,56167.15,2017,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",5390.0139621,2217.74664354,2217.7466435353776,63663.740621767094,2022,0.0636637406217671
0,1,11,East Devon,Sep-63,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/east-devon-aonb,269.13,135262.88328676525,135262.88328676525,269134222.8429675,493,3832,467697,Agreement Live,Higher Tier,01-01-2018 00:00:00,31-12-2027 00:00:00,*Unavailable,10,*Unavailable,20.1,0.825976900186,*Unavailable,0.0,2017,COUNTRYSIDE STEWARDSHIP (Higher Tier),363.273601651,363.273601651,363.2736016512707,8259.769001859402,2027,0.008259769001859402
0,1,11,East Devon,Sep-63,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/east-devon-aonb,269.13,135262.88328676525,135262.88328676525,269134222.8429675,746,12987,645082,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,"DAVEY, G H",5,21459.15,137.45,24.9575778038,4291.83,21459.15,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",4730.27264378,4730.27264378,4730.272643779953,249575.77803816073,2023,0.24957577803816072
0,1,11,East Devon,Sep-63,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/east-devon-aonb,269.13,135262.88328676525,135262.88328676525,269134222.8429675,883,17527,830441,Agreement Live,Mid Tier,01-01-2020 00:00:00,31-12-2024 00:00:00,Rolle Texels,5,26327.98,184.8,31.5491550357,5265.596,26327.98,2019,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",7145.09093542,7145.09108238,7145.091082377761,315491.5294147082,2024,0.3154915294147082
0,1,11,East Devon,Sep-63,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/east-devon-aonb,269.13,135262.88328676525,135262.88328676525,269134222.8429675,705,11862,643426,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,N J BAKER & SONS,5,31990.3,133.1,27.9495030296,6398.0599999999995,31990.3,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",6116.61000306,6117.47070577,6117.470705768665,278897.56149374373,2023,0.2788975614937438
0,1,11,East Devon,Sep-63,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/east-devon-aonb,269.13,135262.88328676525,135262.88328676525,269134222.8429675,750,13037,645161,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,Pitlands Farm,5,31711.05,46.9,20.4344999215,6342.21,31711.05,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",6005.0932485,6008.05266897,6008.052668969563,204096.80771755404,2023,0.20409680771755404
0,1,11,East Devon,Sep-63,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/east-devon-aonb,269.13,135262.88328676525,135262.88328676525,269134222.8429675,583,7335,496264,Agreement Live,Mid Tier,01-01-2018 00:00:00,31-12-2022 00:00:00,L P & M P COLES,5,25561.05,113.8,76.1560820546,5112.21,25561.05,2017,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",13729.6140176,13729.6140176,13729.61401755275,761560.8205457036,2022,0.7615608205457037
0,1,11,East Devon,Sep-63,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/east-devon-aonb,269.13,135262.88328676525,135262.88328676525,269134222.8429675,867,16546,826144,Agreement Live,Mid Tier,01-01-2020 00:00:00,31-12-2024 00:00:00,H & F Hughes Partnership,5,24241.5,6.2,8.29754620899,4848.3,24241.5,2019,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",1967.27743092,1967.27743092,1967.2774309164552,82975.4620898836,2024,0.08297546208988359
0,1,11,East Devon,Sep-63,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/east-devon-aonb,269.13,135262.88328676525,135262.88328676525,269134222.8429675,3600,9170,611585,Agreement Live,Mid Tier,01-01-2017 00:00:00,31-12-2021 00:00:00,Stuart Partners Ltd,5,169038.5,602.65,423.460543348,33807.7,169038.5,2017,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",51647.7301661,653.015519921,653.0155199205132,19992.677927651574,2021,0.019992677927651577
0,1,11,East Devon,Sep-63,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/east-devon-aonb,269.13,135262.88328676525,135262.88328676525,269134222.8429675,590,7408,496603,Agreement Live,Mid Tier,01-01-2018 00:00:00,31-12-2022 00:00:00,"FARMER, P J",5,35255.05,165.5,33.7233012801,7051.01,35255.05,2017,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",6471.9362828,6471.9362828,6471.936282803965,337233.01280149736,2022,0.33723301280149726
0,1,11,East Devon,Sep-63,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/east-devon-aonb,269.13,135262.88328676525,135262.88328676525,269134222.8429675,565,6984,494237,Agreement Live,Mid Tier,01-01-2018 00:00:00,31-12-2022 00:00:00,A R Derryman,5,27260.7,108.55,18.9467009349,5452.14,27260.7,2017,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",4198.24038226,4198.24038226,4198.240382255072,189467.00934899782,2022,0.1894670093489979
0,1,11,East Devon,Sep-63,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/east-devon-aonb,269.13,135262.88328676525,135262.88328676525,269134222.8429675,814,15369,818400,Agreement Live,Mid Tier,01-01-2020 00:00:00,31-12-2021 00:00:00,Helen Monro Higgs,2,9987.52,0.08,0.044970939601,4993.76,9987.52,2019,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",116.295676125,116.295676125,116.29567612480795,449.709396010328,2021,0.000449709396010328
0,1,11,East Devon,Sep-63,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/east-devon-aonb,269.13,135262.88328676525,135262.88328676525,269134222.8429675,611,8102,523354,Agreement Live,Mid Tier,01-01-2018 00:00:00,31-12-2022 00:00:00,MRS P J SWEETLAND,5,14527.1,227.35,26.3391567633,2905.42,14527.1,2017,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",7292.26481843,7292.26330104,7292.263301039625,263391.5695814371,2022,0.26339156958143706
0,1,11,East Devon,Sep-63,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/east-devon-aonb,269.13,135262.88328676525,135262.88328676525,269134222.8429675,655,9670,625427,Agreement Live,Higher Tier,01-01-2019 00:00:00,31-12-2028 00:00:00,The Combe Estate,10,316689.15,1658.05,274.745841401,31668.915,316689.15,2018,COUNTRYSIDE STEWARDSHIP (Higher Tier),25573.2906883,25573.6051031,25573.605103077756,2747455.6435689507,2028,2.7474556435689506
0,1,11,East Devon,Sep-63,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/east-devon-aonb,269.13,135262.88328676525,135262.88328676525,269134222.8429675,564,6969,494180,Agreement Live,Mid Tier,01-01-2018 00:00:00,31-12-2022 00:00:00,Mr R G Banks,5,27709.7,275.35,58.9701655824,5541.9400000000005,27709.7,2017,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",8572.11627498,8572.1161531,8572.116153095694,589701.6556481826,2022,0.5897016556481827
0,1,11,East Devon,Sep-63,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/east-devon-aonb,269.13,135262.88328676525,135262.88328676525,269134222.8429675,739,12742,644689,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,D Twigg & M Selley,5,27228.65,60.06,6.27710899851,5445.7300000000005,27228.65,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",1182.66850209,1183.0066359,1183.006635896738,62640.83231068751,2023,0.0626408323106875
0,1,11,East Devon,Sep-63,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/east-devon-aonb,269.13,135262.88328676525,135262.88328676525,269134222.8429675,863,16470,825775,Agreement Live,Mid Tier,01-01-2020 00:00:00,31-12-2024 00:00:00,Berry Farm,5,42081.8,327.3,86.6498240517,8416.36,42081.8,2019,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",15700.6248423,54.374754318,54.37475431802213,9.048788966585075,2024,9.048788966585074e-06
0,1,11,East Devon,Sep-63,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/east-devon-aonb,269.13,135262.88328676525,135262.88328676525,269134222.8429675,879,17415,829836,Agreement Live,Mid Tier,01-01-2020 00:00:00,31-12-2021 00:00:00,M D Evans T/A East Church Ayrshires,2,9797.54,0.08,1.34512534392,4898.77,9797.54,2019,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",477.969878658,477.969878658,477.969878658305,13451.253439194259,2021,0.013451253439194255
0,1,11,East Devon,Sep-63,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/east-devon-aonb,269.13,135262.88328676525,135262.88328676525,269134222.8429675,710,12010,643631,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,"L F, A J & J L BARTLETT",5,91174.14,196.26,70.3489218666,18234.828,91174.14,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",11306.0813618,10180.911616,10180.91161600858,580244.8861581627,2023,0.5802448861581629
0,1,11,East Devon,Sep-63,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/east-devon-aonb,269.13,135262.88328676525,135262.88328676525,269134222.8429675,3606,17475,830198,Agreement Live,Mid Tier,01-01-2020 00:00:00,31-12-2024 00:00:00,Wastenage Farms Ltd,5,96755.4,29.19,22.0585335245,19351.079999999998,96755.4,2019,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",6042.45868139,307.174725623,307.17472562323456,4407.726949979624,2024,0.004407726949979625
0,1,11,East Devon,Sep-63,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/east-devon-aonb,269.13,135262.88328676525,135262.88328676525,269134222.8429675,760,13123,645301,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,G E ELLETT & SON,5,33407.45,61.0,30.7563540739,6681.49,33407.45,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",5696.21535068,4587.37356841,4587.373568408575,265878.93042467505,2023,0.2658789304246751
0,1,11,East Devon,Sep-63,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/east-devon-aonb,269.13,135262.88328676525,135262.88328676525,269134222.8429675,458,2651,326096,Agreement Live,Mid Tier,01-01-2017 00:00:00,31-12-2021 00:00:00,H-AA WASTENAGE LTD,5,102260.15,39.39,22.5241946543,20452.03,102260.15,2016,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",6267.69397247,6267.69365648,6267.693656480618,225241.94322671476,2021,0.22524194322671473
0,1,11,East Devon,Sep-63,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/east-devon-aonb,269.13,135262.88328676525,135262.88328676525,269134222.8429675,538,6457,492462,Agreement Live,Mid Tier,01-01-2018 00:00:00,31-12-2022 00:00:00,H-AA WASTENAGE LTD,5,47328.65,18.54,10.8507197214,9465.73,47328.65,2017,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",2963.65279357,2963.65286941,2963.6528694053486,108507.19487214359,2022,0.1085071948721436
0,1,11,East Devon,Sep-63,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/east-devon-aonb,269.13,135262.88328676525,135262.88328676525,269134222.8429675,3603,11620,642873,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,B A PYNE & SON,5,148161.93,1261.56,159.440685743,29632.386,148161.93,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",18806.3532458,16682.1383158,16682.138315752367,1366512.465652596,2023,1.3665124656525964
0,1,11,East Devon,Sep-63,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/east-devon-aonb,269.13,135262.88328676525,135262.88328676525,269134222.8429675,829,15840,822287,Agreement Live,Mid Tier,01-01-2020 00:00:00,31-12-2024 00:00:00,"SMITH & SONS, A J",5,58044.45,30.96,6.6541874742,11608.89,58044.45,2019,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",2206.35412895,2206.3543179,2206.354317895931,66541.87507095006,2024,0.06654187507095005
0,1,11,East Devon,Sep-63,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/east-devon-aonb,269.13,135262.88328676525,135262.88328676525,269134222.8429675,775,13447,646124,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2020 00:00:00,S and N Walker,2,9770.4,0.08,0.166713511897,4885.2,9770.4,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",189.332204378,189.332204378,189.33220437843403,1667.1351189705294,2020,0.0016671351189705293
0,1,11,East Devon,Sep-63,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/east-devon-aonb,269.13,135262.88328676525,135262.88328676525,269134222.8429675,416,385,107019,Agreement Live,Mid Tier,01-01-2016 00:00:00,31-12-2020 00:00:00,B A PYNE & SON,5,27697.44,123.27,52.2401581305,5539.487999999999,27697.44,2015,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",9300.06007259,9300.06023141,9300.060231413601,522401.5813654108,2020,0.5224015813654109
0,1,11,East Devon,Sep-63,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/east-devon-aonb,269.13,135262.88328676525,135262.88328676525,269134222.8429675,718,12186,643908,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,F W S CARTER & SONS LTD,5,35614.8,565.15,84.1492842623,7122.960000000001,35614.8,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",16731.504436,6283.01860655,6283.018606550745,328566.23284876964,2023,0.32856623284876973
0,1,11,East Devon,Sep-63,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/east-devon-aonb,269.13,135262.88328676525,135262.88328676525,269134222.8429675,3596,7814,518175,Agreement Live,Mid Tier,01-01-2018 00:00:00,31-12-2022 00:00:00,Wastenage Farms Ltd,5,48153.5,25.39,21.557998245,9630.7,48153.5,2017,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",4009.32147067,2845.0443567,2845.0443567007783,191129.2247719454,2022,0.1911292247719454
0,1,11,East Devon,Sep-63,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/east-devon-aonb,269.13,135262.88328676525,135262.88328676525,269134222.8429675,479,3098,353915,Agreement Live,Mid Tier,01-01-2017 00:00:00,31-12-2021 00:00:00,Wastenage Farms Ltd,5,124623.76,29.11,41.3112657143,24924.752,124623.76,2016,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",6895.70037737,6895.7003783,6895.700378299555,413112.65373418934,2021,0.4131126537341892
0,1,11,East Devon,Sep-63,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/east-devon-aonb,269.13,135262.88328676525,135262.88328676525,269134222.8429675,645,9298,617893,Agreement Live,Mid Tier,01-01-2018 00:00:00,31-12-2022 00:00:00,Wastenage Farms Ltd,5,50811.8,12.92,27.0023128687,10162.36,50811.8,2017,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",5793.62411486,5793.62396027,5793.623960266105,270023.12792149145,2022,0.27002312792149147
1,2,17,Isles Of Scilly,Feb-76,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/isles-of-scilly-aonb,168.3,49174.64296251897,49174.64296251897,168308200.33794075,117,10334,631051,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,*Unavailable,5,*Unavailable,51.5,5.13087682253,*Unavailable,0.0,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",1376.00225215,1376.00225215,1376.002252153493,51308.76822528679,2023,0.05130876822528676
2,3,21,Mendip Hills,Oct-89,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/mendip-hills-aonb,198.46,108149.01198301515,108149.01198301515,198469651.3259868,529,6140,490743,Agreement Live,Mid Tier,01-01-2016 00:00:00,31-12-2020 00:00:00,K J CLINTON MILTON FIELD SPORTS,5,50191.8,641.2,234.763630857,10038.36,50191.8,2017,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",24246.389877,24246.3902769,24246.390276889077,2347636.234972635,2020,2.3476362349726343
2,3,21,Mendip Hills,Oct-89,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/mendip-hills-aonb,198.46,108149.01198301515,108149.01198301515,198469651.3259868,749,13031,645152,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,HAYDON FARM PARTNERSHIP,5,66015.36,218.64,81.9428661846,13203.072,66015.36,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",9462.74938675,6503.35275064,6503.352750644267,519085.7557587661,2023,0.5190857557587661
2,3,21,Mendip Hills,Oct-89,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/mendip-hills-aonb,198.46,108149.01198301515,108149.01198301515,198469651.3259868,546,6635,493106,Agreement Live,Mid Tier,01-01-2018 00:00:00,31-12-2022 00:00:00,MR S R GIBBONS,5,6704.35,110.8,22.2736931649,1340.8700000000001,6704.35,2017,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",2205.49990478,2205.49884367,2205.498843673984,222736.8173132049,2022,0.2227368173132049
2,3,21,Mendip Hills,Oct-89,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/mendip-hills-aonb,198.46,108149.01198301515,108149.01198301515,198469651.3259868,600,7860,519223,Agreement Live,Mid Tier,01-01-2018 00:00:00,31-12-2022 00:00:00,L O CLOTHIER & SONS LTD,5,23728.7,392.55,123.245164957,4745.74,23728.7,2017,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",15095.1714422,1508.42514781,1508.425147807478,117679.2505796898,2022,0.11767925057968981
2,3,21,Mendip Hills,Oct-89,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/mendip-hills-aonb,198.46,108149.01198301515,108149.01198301515,198469651.3259868,537,6455,492453,Agreement Live,Mid Tier,01-01-2017 00:00:00,31-12-2021 00:00:00,A H GREEN & SON LTD,5,84775.35,1205.4,304.428308975,16955.07,84775.35,2017,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",32529.4090768,400.993344941,400.9933449406795,7902.230359273493,2021,0.007902230359273498
2,3,21,Mendip Hills,Oct-89,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/mendip-hills-aonb,198.46,108149.01198301515,108149.01198301515,198469651.3259868,412,281,105665,Agreement Live,Mid Tier,01-01-2016 00:00:00,31-12-2020 00:00:00,J GRIFFIN,5,17140.2,229.45,26.3979283645,3428.04,17140.2,2015,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",4565.50463828,4565.50463828,4565.5046382752835,263979.28364491835,2020,0.26397928364491835
2,3,21,Mendip Hills,Oct-89,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/mendip-hills-aonb,198.46,108149.01198301515,108149.01198301515,198469651.3259868,438,2125,323201,Agreement Live,Mid Tier,01-01-2016 00:00:00,31-12-2020 00:00:00,J & E M Young,5,8991.05,133.0,19.089257312,1798.2099999999998,8991.05,2016,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",3823.06280144,3823.06280144,3823.062801439141,190892.57311986355,2020,0.1908925731198635
2,3,21,Mendip Hills,Oct-89,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/mendip-hills-aonb,198.46,108149.01198301515,108149.01198301515,198469651.3259868,618,8356,533644,Agreement Live,Mid Tier,01-01-2016 00:00:00,31-12-2020 00:00:00,A DOMAN & CO,5,30133.32,73.01,89.1651035669,6026.664,30133.32,2017,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",14237.3258028,1312.18107427,1312.1810742742316,63615.97210207671,2020,0.0636159721020767
2,3,21,Mendip Hills,Oct-89,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/mendip-hills-aonb,198.46,108149.01198301515,108149.01198301515,198469651.3259868,413,283,105673,Agreement Live,Mid Tier,01-01-2016 00:00:00,31-12-2020 00:00:00,A J GAY & SONS LTD,5,35511.52,88.85,18.7562344186,7102.303999999999,35511.52,2015,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",2613.35631324,2613.35631324,2613.356313244416,187562.34418630638,2020,0.18756234418630638
2,3,21,Mendip Hills,Oct-89,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/mendip-hills-aonb,198.46,108149.01198301515,108149.01198301515,198469651.3259868,643,9138,611057,Agreement Live,Mid Tier,01-01-2018 00:00:00,31-12-2019 00:00:00,D R & E A BRIMBLE,2,10014.66,0.08,0.0802377491344,5007.33,10014.66,2017,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",133.292758697,133.292758697,133.2927586969474,802.3774913435751,2019,0.000802377491343575
